phase	pid	alloc_GiB	reserved_GiB	max_alloc_GiB	free_dev_GiB	rss_GiB	resident_GiB	detail
p4_after_marlin_repack	713456	14.368	17.348	16.736	1.212	1.589	17.615	{"cuda_ready": true, "dtypes": {"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}, "kernel": "MarlinLinearKernel", "module": "ParallelLMHead", "param": "weight_scale", "pypath_set": true, "role": "vllm"}
p2_after_target_weights_and_repacks	713456	14.368	17.348	16.736	1.212	1.589	17.615	{"cuda_ready": true, "fn": "base_loader.load_model", "pypath_set": true, "role": "vllm"}
p3_before_draft_model_construct	713456	14.368	17.348	16.736	1.212	1.589	17.615	{"cuda_ready": true, "fn": "SpecDecodeBaseProposer.load_model", "pypath_set": true, "role": "vllm"}
p3_draft_before_construct	713456	14.368	17.348	16.736	1.212	1.59	17.615	{"cuda_ready": true, "draft": true, "fn": "base_loader.load_model", "pypath_set": true, "role": "vllm"}
p6a_after_int4_scratch_alloc	713456	14.661	17.641	16.736	0.919	1.591	17.908	{"buffers": {"expsum": {"dtype": "float32", "shape": [128, 24, 16]}, "max": {"dtype": "float32", "shape": [128, 24, 16]}, "output": {"dtype": "float32", "shape": [128, 24, 16, 256]}}, "cuda_ready": true, "fn": "mq3d_scratch_acquire", "plan": {"capacity": 128, "headdim_padded": 256, "max_num_batched_tokens": 2048, "max_num_seqs": 8, "max_query_len_3d": 16, "num_heads_kv": 4, "num_heads_q": 24, "row_bytes": 396288, "seq_threshold_3D": 32}, "pypath_set": true, "role": "vllm"}
p4x_draft_after_post_load	713456	15.159	18.129	16.736	0.431	1.592	18.396	{"cuda_ready": true, "draft": true, "fn": "base_loader.load_model", "pypath_set": true, "role": "vllm"}
p5_after_embedding_head_sharing	713456	15.159	18.129	16.736	0.431	1.592	18.396	{"cuda_ready": true, "draft_only": true, "embed_identity": true, "fn": "SpecDecodeBaseProposer.load_model", "head_identity": true, "pypath_set": true, "role": "vllm", "shared_modules": 2}
p6a_after_int4_scratch_alloc	713456	15.174	15.336	16.408	3.207	2.179	15.621	{"buffers": {"expsum": {"dtype": "float32", "shape": [128, 24, 16]}, "max": {"dtype": "float32", "shape": [128, 24, 16]}, "output": {"dtype": "float32", "shape": [128, 24, 16, 256]}}, "cuda_ready": true, "fn": "mq3d_scratch_acquire", "plan": {"capacity": 128, "headdim_padded": 256, "max_num_batched_tokens": 2048, "max_num_seqs": 8, "max_query_len_3d": 16, "num_heads_kv": 4, "num_heads_q": 24, "row_bytes": 396288, "seq_threshold_3D": 32}, "pypath_set": true, "role": "vllm"}
p6a_after_int4_scratch_alloc	713456	15.174	15.336	16.408	3.207	2.179	15.621	{"buffers": {"expsum": {"dtype": "float32", "shape": [128, 24, 16]}, "max": {"dtype": "float32", "shape": [128, 24, 16]}, "output": {"dtype": "float32", "shape": [128, 24, 16, 256]}}, "cuda_ready": true, "fn": "mq3d_scratch_acquire", "plan": {"capacity": 128, "headdim_padded": 256, "max_num_batched_tokens": 2048, "max_num_seqs": 8, "max_query_len_3d": 16, "num_heads_kv": 4, "num_heads_q": 24, "row_bytes": 396288, "seq_threshold_3D": 32}, "pypath_set": true, "role": "vllm"}
p6b_after_kv_alloc	713456	15.39	15.473	16.408	3.07	2.181	15.758	{"cuda_ready": true, "fn": "GPUModelRunner._allocate_kv_cache_tensors", "pypath_set": true, "role": "vllm"}
p6b_after_kv_alloc	713456	15.39	15.473	16.408	3.07	2.181	15.758	{"cuda_ready": true, "fn": "GPUModelRunner.initialize_kv_cache", "pypath_set": true, "role": "vllm"}
p6b_after_kv_alloc	713456	15.174	15.357	16.408	3.14	2.353	15.688	{"cuda_ready": true, "fn": "update_kv_cache_capacity", "kv_cache_size_tokens": 75093, "kv_max_concurrency": 1.2222222222222223, "max_model_len": 61440, "pypath_set": true, "role": "vllm"}
p6a_after_int4_scratch_alloc	713456	15.174	15.357	16.408	3.14	2.353	15.688	{"buffers": {"expsum": {"dtype": "float32", "shape": [128, 24, 16]}, "max": {"dtype": "float32", "shape": [128, 24, 16]}, "output": {"dtype": "float32", "shape": [128, 24, 16, 256]}}, "cuda_ready": true, "fn": "mq3d_scratch_acquire", "plan": {"capacity": 128, "headdim_padded": 256, "max_num_batched_tokens": 2048, "max_num_seqs": 8, "max_query_len_3d": 16, "num_heads_kv": 4, "num_heads_q": 24, "row_bytes": 396288, "seq_threshold_3D": 32}, "pypath_set": true, "role": "vllm"}
p6a_after_int4_scratch_alloc	713456	15.174	15.357	16.408	3.14	2.353	15.688	{"buffers": {"expsum": {"dtype": "float32", "shape": [128, 24, 16]}, "max": {"dtype": "float32", "shape": [128, 24, 16]}, "output": {"dtype": "float32", "shape": [128, 24, 16, 256]}}, "cuda_ready": true, "fn": "mq3d_scratch_acquire", "plan": {"capacity": 128, "headdim_padded": 256, "max_num_batched_tokens": 2048, "max_num_seqs": 8, "max_query_len_3d": 16, "num_heads_kv": 4, "num_heads_q": 24, "row_bytes": 396288, "seq_threshold_3D": 32}, "pypath_set": true, "role": "vllm"}
p6b_after_kv_alloc	713456	16.957	17.115	16.957	1.382	2.353	17.445	{"cuda_ready": true, "fn": "GPUModelRunner._allocate_kv_cache_tensors", "pypath_set": true, "role": "vllm"}
p6b_after_kv_alloc	713456	16.957	17.115	16.957	1.382	2.353	17.445	{"cuda_ready": true, "fn": "GPUModelRunner.initialize_kv_cache", "pypath_set": true, "role": "vllm"}
p6c_after_cuda_graph_capture	713456	16.965	17.162	16.972	1.318	2.425	17.51	{"cuda_ready": true, "fn": "V1ModelRunner._capture_cudagraphs", "pypath_set": true, "role": "vllm"}
p6c_after_cuda_graph_capture	713456	16.965	17.164	17.017	1.259	2.474	17.568	{"cuda_ready": true, "fn": "V1ModelRunner._capture_cudagraphs", "pypath_set": true, "role": "vllm"}

p4_marlin_repack_count=514
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=QKVParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=QKVParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=MergedColumnParallelLinear param=weight_scale kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
  repack module=RowParallelLinear param=weight_packed kernel=MarlinLinearKernel dtypes={"g_idx_sort_indices": "int32", "weight_g_idx": "int32", "weight_packed": "int32", "weight_scale": "bfloat16", "weight_shape": "int64", "weight_zero_point": "int32"}
